SECTION_DE,SECTION_LE,ROAD_NUMBE,ROAD_HIERA,NO_OF_LANE,SECTION_WI,SPEED_LIMI,ROAD_CLASS,ROAD_NAME,DISTRICT_N,WARD_NAME,NSG_USRN,EAST_SUSSE,Section_ID,X,Y,Route_ID,Zone
99,47,U7099,M105,2,6.5,60,RU,OAKLANDS,3 Wealden,Westham,42702836,4b,1440U7099_/0012,0,766,555,29
99,49,U7343,M105,2,6.5,30,UU,CENTRAL AVENUE,3 Wealden,Polegate,42701412,4b,1440U7343_/0090,0,1,725,19
99,49,U7307,M105,2,6.5,60,RU,WELLSBOURNE ROAD,3 Wealden,Westham,42702622,4b,1440U7307_/0042,0,6,767,29
99,51,U7649,M105,2,6.5,30,UU,MINSTER CLOSE,3 Wealden,Polegate,42701396,4b,1440U7649_/0070,0,1,299,19
99,51,U7133,M105,2,6.5,60,RU,GALLOWS CLOSE,3 Wealden,Westham,42701108,4b,1440U7133_/0090,0,601,164,29
99,53,U7267,M105,2,6.5,30,UU,GOSFORD WAY,3 Wealden,Polegate,42701448,4b,1440U7267_/0114,0,1,315,19
99,52,U7649,M105,2,6.5,30,UU,MIMOSA CLOSE,3 Wealden,Polegate,42701397,4b,1440U7649_/0080,0,1,821,19
99,52,U7245,M105,2,3.78,60,RU,HAMBLE ROAD,4 Eastbourne,Eastbourne,42702609,4b,1440U7245_/0050,0,1,637,29
99,54,U7062,M105,2,6.5,30,UU,WESTFIELD CLOSE,3 Wealden,Polegate,42701401,4b,1440U7062_/0015,0,1,450,19
99,54,U7245,M105,2,3.78,60,RU,HAMBLE ROAD,4 Eastbourne,Eastbourne,42702609,4b,1440U7245_/0055,0,131,479,29
99,54,U7223,M105,2,6.5,30,UU,LEVETT WAY,3 Wealden,Polegate,42701421,4b,1440U7223_/0130,0,996,131,19
99,54,U7984,M105,2,6.5,60,RU,NUTLEY MILL ROAD,3 Wealden,Westham,42703272,4b,1440U7984_/0032,0,296,260,29
99,55,U7245,M105,2,3.78,60,RU,DARWELL DRIVE,4 Eastbourne,Eastbourne,42701130,4b,1440U7245_/0065,0,611,355,29
99,55,U9041,M105,2,5,30,UU,Buttercup Drive,3 Wealden,Polegate,42702923,4b,1440U9041_/0080,0,664,967,19
99,54,U7649,M105,2,6.5,30,UU,MAPLELEAF GARDENS,3 Wealden,Polegate,42701393,4b,1440U7649_/0040,0,6,702,19
99,55,U9041,M105,2,5,30,UU,Buttercup Drive,3 Wealden,Polegate,42702923,4b,1440U9041_/0050,0,542,840,19
99,55,U7759,M105,2,6.5,30,UU,LYNHOLM ROAD,3 Wealden,Polegate,42701437,4b,1440U7759_/0012,0,6,600,19
99,57,U9064,M105,1,0,0,UU,CLARENCE CRESCENT,3 Wealden,Polegate,42702979,4b,1440U9064_/0145,0,715,989,19
99,59,U7223,M105,2,6.5,30,UU,LEVETT CLOSE,3 Wealden,Polegate,42701431,4b,1440U7223_/0140,0,6,385,19
99,59,U7307,M105,2,6.5,60,RU,BEAULIEU DRIVE,3 Wealden,Westham,42702169,4b,1440U7307_/0014,0,716,442,29
99,61,U7307,M105,2,6.5,60,RU,BEAULIEU DRIVE,3 Wealden,Westham,42701747,4b,1440U7307_/0016,0,941,374,29
99,61,U7304,M105,2,6.5,60,RU,BONIFACE CLOSE,3 Wealden,Westham,42701747,4b,1440U7304_/0052,0,51,284,29
99,61,U9064,M105,1,0,0,UU,HIGHGROVE CRESCENT,3 Wealden,Hailsham,42702975,4b,1440U9064_/0035,0,721,608,19
99,62,U9041,M105,2,5,30,UU,Poppy Close,3 Wealden,Polegate,42702926,4b,1440U9041_/0120,0,648,93,19
99,63,U7131,M105,2,6.5,30,UU,MILL VIEW CLOSE,3 Wealden,Westham,42701108,4b,1440U7131_/0015,0,876,943,29
99,64,U7649,M105,2,6.5,30,UU,CRESTA CLOSE,3 Wealden,Polegate,42701394,4b,1440U7649_/0050,0,6,293,19
99,65,U7304,M105,2,6.5,60,RU,BANNER WAY,3 Wealden,Westham,42701747,4b,1440U7304_/0062,0,611,172,29
99,67,U7267,M105,2,6.5,30,UU,ALBERT PLACE,3 Wealden,Polegate,42701445,4b,1440U7267_/0070,0,1,6,19
99,67,U7223,M105,2,6.5,30,UU,HYTHE CLOSE,3 Wealden,Polegate,42701420,4b,1440U7223_/0120,0,1,2,19
99,67,U9064,M105,1,0,0,UU,KENSINGTON WAY,3 Wealden,Polegate,42702973,4b,1440U9064_/0050,0,564,39,19
99,67,U7245,M105,2,6.5,60,RU,KENNETT CLOSE,3 Wealden,Westham,42702159,4b,1440U7245_/0070,0,1,432,29
99,68,U7343,M105,2,6.5,30,UU,NEW ROAD,3 Wealden,Polegate,42701409,4b,1440U7343_/0070,0,6,384,19
99,69,U7267,M105,2,6.5,30,UU,ST LEONARDS TERRACE,3 Wealden,Polegate,42701451,4b,1440U7267_/0030,0,996,481,19
99,72,U9064,M105,1,0,0,UU,ST. JAMES WALK,3 Wealden,Polegate,42702978,4b,1440U9064_/0080,0,457,373,19
99,72,U7063,M105,2,6.5,30,UU,FAIRLIGHT CLOSE,3 Wealden,Polegate,42701402,4b,1440U7063_/0010,0,1,214,19
99,73,U7133,M105,2,6.5,60,RU,MORTAIN ROAD,3 Wealden,Westham,42702108,4b,1440U7133_/0050,0,986,268,29
99,73,U7115,M105,2,6.5,30,UU,PORTERS WAY,3 Wealden,Polegate,42701386,4b,1440U7115_/0015,0,1,812,19
99,74,U7984,M105,2,6.5,60,RU,IFIELD MILL CLOSE,3 Wealden,Westham,42703272,4b,1440U7984_/0070,0,161,451,29
99,76,U7304,M105,2,6.5,60,RU,GLESSING ROAD,3 Wealden,Westham,42701747,4b,1440U7304_/0034,0,961,212,29
99,77,U7267,M105,2,6.5,30,UU,CROSS STREET,3 Wealden,Polegate,42701447,4b,1440U7267_/0080,0,996,509,19
99,79,U7267,M105,2,6.5,30,UU,VICTORIA CLOSE,3 Wealden,Polegate,42701450,4b,1440U7267_/0040,0,1,10,19
99,79,U7226,M105,2,6.5,30,UU,DITTONS ROAD,3 Wealden,Polegate,42701432,4b,1440U7226_/0010,0,246,591,19
99,79,U7245,M105,2,6.5,60,RU,CHERWELL CLOSE,3 Wealden,Westham,42702614,4b,1440U7245_/0060,0,1,627,29
99,79,U7133,M105,2,6.5,60,RU,ST JOHNS DRIVE,3 Wealden,Westham,42701108,4b,1440U7133_/0110,0,6,771,29
99,79,U7267,M105,2,6.5,30,UU,BROOKSIDE AVENUE,3 Wealden,Polegate,42701452,4b,1440U7267_/0025,0,996,792,19
99,81,U7223,M105,2,6.5,30,UU,NURSERY CLOSE,3 Wealden,Polegate,42701413,4b,1440U7223_/0010,0,856,345,19
99,81,U7343,M105,2,6.5,30,UU,EAST CLOSE,3 Wealden,Polegate,42701408,4b,1440U7343_/0060,0,1,500,19
99,81,U9064,M105,1,0,0,UU,GATCOME CRESCENT,3 Wealden,Polegate,42702977,4b,1440U9064_/0070,0,940,542,19
99,82,U7380,M105,2,6.5,60,RU,ORWELL CLOSE,3 Wealden,Westham,42701747,4b,1440U7380_/0010,0,996,726,29
99,84,U7245,M105,2,3.78,60,RU,DARWELL DRIVE,4 Eastbourne,Eastbourne,42702610,4b,1440U7245_/0058,0,1,188,29
99,85,U7245,M105,2,6.5,60,RU,HAMBLE ROAD,3 Wealden,Westham,42701130,4b,1440U7245_/0020,0,861,167,29
99,85,U7307,M105,2,6.5,60,RU,SWALE CLOSE,3 Wealden,Westham,42702623,4b,1440U7307_/0060,0,6,766,29
99,87,U7267,M105,2,6.5,30,UU,GOSFORD WAY,3 Wealden,Polegate,42701448,4b,1440U7267_/0112,0,1,112,19
99,87,U7245,M105,2,6.5,60,RU,MEDWAY LANE,3 Wealden,Westham,42702159,4b,1440U7245_/0040,0,1,793,29
99,88,U7304,M105,2,6.5,60,RU,BONIFACE CLOSE,3 Wealden,Westham,42701747,4b,1440U7304_/0050,0,551,746,29
99,89,U7267,M105,2,6.5,30,UU,GUARDIAN COURT,3 Wealden,Polegate,42701453,4b,1440U7267_/0010,0,711,298,19
99,91,U9041,M105,2,5,30,UU,Lavender Grove,3 Wealden,Polegate,42702925,4b,1440U9041_/0110,0,630,242,19
99,91,U7984,M105,2,6.5,60,RU,BARTLEY MILL CLOSE,3 Wealden,Westham,42703272,4b,1440U7984_/0080,0,196,842,29
99,93,U7984,M105,2,6.5,60,RU,SHIPLEY MILL CLOSE,3 Wealden,Westham,42703272,4b,1440U7984_/0060,0,806,959,29
99,94,U7984,M105,2,6.5,60,RU,NUTLEY MILL ROAD,3 Wealden,Westham,42703272,4b,1440U7984_/0030,0,721,840,29
99,95,U7223,M105,2,6.5,30,UU,HASTINGS CLOSE,3 Wealden,Polegate,42701130,4b,1440U7223_/0050,0,6,726,19
99,98,U7649,M105,2,6.5,30,UU,PALMA CLOSE,3 Wealden,Polegate,42701399,4b,1440U7649_/0100,0,1,808,19
99,98,U7305,M105,2,3.78,30,UU,FAIROAKS,3 Wealden,Polegate,42702503,4b,1440U7305_/0010,0,1,523,19
99,100,U7343,M105,2,6.5,30,UU,NORTH CLOSE,3 Wealden,Polegate,42701406,4b,1440U7343_/0040,0,6,157,19
99,101,U7307,M105,2,0,60,RU,BEAULIEU DRIVE,3 Wealden,?,42701747,4b,1440U7307_/0011,0,558,267,29
99,104,U7133,M105,2,6.5,60,RU,ROMANS WAY,3 Wealden,Westham,42702159,4b,1440U7133_/0100,0,801,232,29
99,105,U7649,M105,2,6.5,30,UU,HONEYCRAG CLOSE,3 Wealden,Polegate,42701400,4b,1440U7649_/0110,0,1,440,19
99,105,U7984,M105,2,6.5,60,RU,SINGLETON MILL ROAD,3 Wealden,Westham,42703272,4b,1440U7984_/0050,0,296,797,29
99,106,U7986,M105,2,6.5,60,RU,EDEN CLOSE,3 Wealden,Westham,42703272,4b,1440U7986_/0010,0,1,918,29
99,107,U9041,M105,2,5,30,UU,Buttercup Drive,3 Wealden,Polegate,42702923,4b,1440U9041_/0030,0,722,280,19
99,106,U7132,M105,2,6.5,60,RU,THE CROSSWAYS,3 Wealden,Westham,42701078,4b,1440U7132_/0010,0,951,895,29
99,112,U7245,M105,2,3.78,60,RU,HAMBLE ROAD,4 Eastbourne,Eastbourne,42702609,4b,1440U7245_/0090,0,973,948,29
99,113,U7984,M105,2,6.5,60,RU,BLATCHINGTON MILL DRIVE,3 Wealden,Westham,42701189,4b,1440U7984_/0040,0,301,147,29
99,117,U7984,M105,2,6.5,60,RU,CLAYTON MILL ROAD,3 Wealden,Westham,42703272,4b,1440U7984_/0020,0,971,981,29
99,117,U7343,M105,2,6.5,30,UU,WEST CLOSE,3 Wealden,Polegate,42701403,4b,1440U7343_/0014,0,886,108,19
99,118,U7131,M105,2,6.5,60,RU,MILL VIEW CLOSE,3 Wealden,Westham,42702953,4b,1440U7131_/0010,0,141,65,29
99,120,U7267,M105,2,6.5,30,UU,BROOKSIDE AVENUE,3 Wealden,Polegate,42701452,4b,1440U7267_/0027,0,586,999,19
99,120,U9064,M105,1,0,0,UU,JUBILEE DRIVE,3 Wealden,Polegate,42702972,4b,1440U9064_/0025,0,660,172,19
99,120,U9064,M105,1,0,0,UU,HIGHGROVE CRESCENT,3 Wealden,Polegate,42702974,4b,1440U9064_/0040,0,189,813,19
99,120,U7706,M105,2,6.5,60,RU,BRIDGE END,3 Wealden,Pevensey,42702974,4b,1440U7706_/0010,0,1,569,29
99,124,U9041,M105,2,5,30,UU,Buttercup Drive,3 Wealden,Polegate,42702923,4b,1440U9041_/0090,0,343,443,19
99,126,U7223,M105,2,6.5,30,UU,PEVENSEY ROAD,3 Wealden,Polegate,42701430,4b,1440U7223_/0020,0,1,774,19
99,127,U7343,M105,2,6.5,30,UU,SOUTHERN AVENUE,3 Wealden,Polegate,42701410,4b,1440U7343_/0080,0,1,809,19
99,127,U7343,M105,2,6.5,30,UU,WEST CLOSE,3 Wealden,Polegate,42701403,4b,1440U7343_/0012,0,996,598,19
99,128,U7133,M105,2,6.5,60,RU,SPRINGFIELD CLOSE,3 Wealden,Westham,13200637,4b,1440U7133_/0020,0,1,507,29
99,131,U7735,M105,2,6.5,60,RU,CHURCH AVENUE,3 Wealden,Westham,42702974,4b,1440U7735_/0010,0,731,48,29
99,133,U7343,M105,2,6.5,30,UU,JUNCTION STREET,3 Wealden,Polegate,42701411,4b,1440U7343_/0100,0,1,754,19
99,133,U7307,M105,2,6.5,60,RU,MOLE CLOSE,3 Wealden,Westham,42702621,4b,1440U7307_/0070,0,6,610,29
99,135,U7133,M105,2,6.5,60,RU,MONTFORT ROAD,3 Wealden,Westham,42701078,4b,1440U7133_/0060,0,416,208,29
99,138,U7986,M105,2,6.5,60,RU,LAVANT ROAD,3 Wealden,Westham,42703272,4b,1440U7986_/0030,0,851,21,29
99,139,U7343,M105,2,6.5,30,UU,WEST CLOSE,3 Wealden,Polegate,42701403,4b,1440U7343_/0010,0,206,362,19
99,138,U7304,M105,2,6.5,60,RU,GEERING ROAD,3 Wealden,Westham,42701747,4b,1440U7304_/0020,0,1,814,29
99,143,U7223,M105,2,6.5,30,UU,RYE CLOSE,3 Wealden,Polegate,42701418,4b,1440U7223_/0070,0,1,15,19
99,144,U7307,M105,2,6.5,60,RU,CUCKMERE DRIVE,3 Wealden,Westham,42701747,4b,1440U7307_/0030,0,6,629,29
99,144,U7304,M105,2,6.5,60,RU,BANNER WAY,3 Wealden,Westham,42701747,4b,1440U7304_/0060,0,6,528,29
99,147,U7738,M105,2,6.5,60,RU,HOBNEY RISE,3 Wealden,Westham,42702974,4b,1440U7738_/0020,0,996,725,29
99,149,U7267,M105,2,6.5,30,UU,GOSFORD WAY,3 Wealden,Polegate,42701448,4b,1440U7267_/0116,0,1,361,19
99,150,U7133,M105,2,6.5,60,RU,MONTFORT CLOSE,3 Wealden,Westham,42701108,4b,1440U7133_/0070,0,596,376,29
99,151,U7738,M105,2,6.5,60,RU,PELHAM CLOSE,3 Wealden,Westham,42702974,4b,1440U7738_/0010,0,546,162,29
99,152,U7245,M105,2,3.78,60,RU,DARENT CLOSE,4 Eastbourne,Eastbourne,42702613,4b,1440U7245_/0080,0,791,774,29
99,154,U7987,M105,2,6.5,60,RU,PRIDE VIEW,3 Wealden,Westham,42701189,4b,1440U7987_/0010,0,1,301,29
99,158,U7099,M105,2,6.5,60,RU,ASH GROVE,3 Wealden,Westham,42702836,4b,1440U7099_/0020,0,1,309,29
99,158,U7322,M105,2,6.5,60,RU,ST MICHAELS CLOSE,3 Wealden,Westham,42701747,4b,1440U7322_/0010,0,49,858,29
99,159,U7129,M105,2,6.5,60,RU,WINDMILL GREEN,3 Wealden,Westham,42701110,4b,1440U7129_/0010,0,1,777,29
99,163,U7736,M105,2,6.5,60,RU,MONTAGUE WAY,3 Wealden,Westham,42702974,4b,1440U7736_/0010,0,1,303,29
99,164,U7343,M105,2,6.5,30,UU,NORTHERN AVENUE,3 Wealden,Polegate,42701405,4b,1440U7343_/0030,0,6,212,19
99,165,U7307,M105,2,6.5,60,RU,BEAULIEU DRIVE,3 Wealden,Westham,42702169,4b,1440U7307_/0010,0,1,328,29
99,171,U7223,M105,2,6.5,30,UU,LEVETT AVENUE,3 Wealden,Polegate,42701417,4b,1440U7223_/0060,0,1,450,19
99,177,U7986,M105,2,6.5,60,RU,MEDINA DRIVE,3 Wealden,Westham,42701189,4b,1440U7986_/0020,0,6,77,29
99,179,U7223,M105,2,6.5,30,UU,DYMCHURCH CLOSE,3 Wealden,Polegate,42701419,4b,1440U7223_/0080,0,6,977,19
99,181,U7304,M105,2,6.5,60,RU,GLESSING ROAD,3 Wealden,Westham,42701747,4b,1440U7304_/0030,0,1,437,29
99,180,U7759,M105,2,6.5,30,UU,BRAMLEY ROAD,3 Wealden,Polegate,42701439,4b,1440U7759_/0030,0,1,652,19
99,185,U9041,M105,2,5,30,UU,Sunflower Lane,3 Wealden,Polegate,42702974,4b,1440U9041_/0140,0,260,350,19
99,192,U7707,M105,2,6.5,60,RU,CHURCH LANE,3 Wealden,Pevensey,42702974,4b,1440U7707_/0015,0,728,917,29
99,195,U7267,M105,2,6.5,30,UU,GOSFORD WAY,3 Wealden,Polegate,42701448,4b,1440U7267_/0110,0,996,330,19
99,198,U7115,M105,2,6.5,30,UU,PORTERS WAY,3 Wealden,Polegate,42701386,4b,1440U7115_/0010,0,6,672,19
99,199,U7103,M105,2,6.5,60,RU,BAY TREE LANE,3 Wealden,Polegate,42701385,4b,1440U7103_/0020,0,21,312,19
99,198,U7304,M105,2,6.5,60,RU,DALLAWAY DRIVE,3 Wealden,Westham,42701747,4b,1440U7304_/0010,0,996,511,29
99,201,U7304,M105,2,6.5,60,RU,BEECHFIELD CLOSE,3 Wealden,Westham,42701747,4b,1440U7304_/0040,0,6,577,29
99,209,U7223,M105,2,6.5,30,UU,ROMNEY ROAD,3 Wealden,Polegate,42701416,4b,1440U7223_/0040,0,1,335,19
99,208,U7649,M105,2,6.5,30,UU,SCHOOL LANE,3 Wealden,Polegate,42702975,4b,1440U7649_/0020,0,6,904,19
99,215,U7298,M105,2,6.5,60,RU,LAMBOURN AVENUE,3 Wealden,Westham,42702618,4b,1440U7298_/0010,0,1,988,29
99,220,U7759,M105,2,6.5,30,UU,The Sidings,3 Wealden,Polegate,42703016,4b,1440U7759_/0015,0,898,997,19
99,224,U7307,M105,2,6.5,60,RU,WELLSBOURNE ROAD,3 Wealden,Westham,42702169,4b,1440U7307_/0040,0,6,646,29
99,230,U7245,M105,2,6.5,60,RU,ARUN WAY,3 Wealden,Westham,42702611,4b,1440U7245_/0010,0,1,281,29
99,232,U7707,M105,2,6.5,60,RU,CHURCH LANE,3 Wealden,Pevensey,42702975,4b,1440U7707_/0010,0,6,50,29
99,232,U7343,M105,2,6.5,30,UU,CENTRAL AVENUE,3 Wealden,Polegate,42701412,4b,1440U7343_/0095,0,6,955,19
99,238,U7649,M105,2,6.5,30,UU,MALCOLM GARDENS,3 Wealden,Polegate,42701395,4b,1440U7649_/0060,0,1,888,19
99,238,U7227,M105,2,6.5,30,UU,HAILSHAM ROAD,3 Wealden,Polegate,42701428,4b,1440U7227_/0010,0,996,762,19
99,242,U9064,M105,1,0,0,UU,JUBILEE DRIVE,3 Wealden,Polegate,42702972,4b,1440U9064_/0010,0,976,421,19
99,247,U7343,M105,2,6.5,30,UU,EASTERN AVENUE,3 Wealden,Polegate,42701407,4b,1440U7343_/0050,0,6,162,19
99,248,U7741,M105,2,6.5,60,RU,HIGH STREET,3 Wealden,Westham,42702974,4b,1440U7741_/0010,0,996,284,29
99,253,U7103,M105,2,6.5,60,RU,BAY TREE LANE,3 Wealden,Polegate,42701385,4b,1440U7103_/0024,0,336,150,19
99,256,U7223,M105,2,6.5,30,UU,GLYNLEIGH DRIVE,3 Wealden,Polegate,42701423,4b,1440U7223_/0100,0,1,128,19
99,257,U7223,M105,2,6.5,30,UU,LEVETT ROAD,3 Wealden,Polegate,42701111,4b,1440U7223_/0022,0,1,703,19
99,268,U7759,M105,2,6.5,30,UU,ABERDALE ROAD,3 Wealden,Polegate,42701438,4b,1440U7759_/0020,0,6,327,19
99,274,U7099,M105,2,6.5,60,RU,OAKLANDS,3 Wealden,Westham,42702836,4b,1440U7099_/0010,0,401,501,29
99,280,U7267,M105,2,6.5,30,UU,ALBERT ROAD,3 Wealden,Polegate,42701443,4b,1440U7267_/0050,0,1,938,19
99,281,U7105,M105,2,6.5,60,RU,COTTAGE LANE,3 Wealden,Westham,42702367,4b,1440U7105F/0030,0,406,724,19
99,283,U9064,M105,1,0,0,UU,KENSINGTON WAY,3 Wealden,Polegate,42702973,4b,1440U9064_/0065,0,193,408,19
99,288,U7245,M105,2,6.5,60,RU,ROTHER AVENUE,3 Wealden,Westham,42701130,4b,1440U7245_/0030,0,696,121,29
99,306,U7343,M105,2,6.5,30,UU,WESTERN AVENUE,3 Wealden,Polegate,42701404,4b,1440U7343_/0020,0,1,275,19
99,307,U7133,M105,2,6.5,60,RU,SPRINGFIELD CLOSE,3 Wealden,Westham,42701110,4b,1440U7133_/0022,0,1,797,29
99,307,U7223,M105,2,6.5,30,UU,LEVETT ROAD,3 Wealden,Polegate,42701422,4b,1440U7223_/0090,0,46,697,19
99,316,U7267,M105,2,6.5,30,UU,BROOKSIDE AVENUE,3 Wealden,Polegate,42701452,4b,1440U7267_/0020,0,1,283,19
99,316,U7105,M105,2,6.5,30,UU,SHEPHAM LANE,3 Wealden,Polegate,42701383,4b,1440U7105T/0005,0,989,96,19
99,324,U9064,M105,1,0,0,UU,HIGHGROVE CRESCENT,3 Wealden,Polegate,42702974,4b,1440U9064_/0045,0,819,916,19
99,337,U7062,M105,2,6.5,30,UU,WESTFIELD CLOSE,3 Wealden,Polegate,42701401,4b,1440U7062_/0010,0,1,224,19
99,342,U7758,M105,2,6.5,30,UU,GILDA CRESCENT,3 Wealden,Polegate,42701442,4b,1440U7758_/0010,0,6,840,19
99,379,U7246,M105,2,6.5,60,RU,TILLINGHAM WAY,3 Wealden,Westham,42702620,4b,1440U7246_/0010,0,1,334,29
99,382,U7759,M105,2,6.5,30,UU,LYNHOLM ROAD,3 Wealden,Polegate,42701437,4b,1440U7759_/0010,0,401,395,19
99,382,U7984,M104,2,6.5,60,RU,PATCHAM MILL ROAD,3 Wealden,Westham,42701189,4a,1440U7984_/0010,0,1,146,29
99,403,U7102,M105,2,6.5,30,UU,SAYERLAND ROAD,3 Wealden,Polegate,42702505,4b,1440U7102T/0005,0,996,741,19
99,406,U7235,M105,2,6.5,60,RU,ADUR DRIVE,3 Wealden,Westham,42701110,4b,1440U7235_/0010,0,591,91,29
99,416,U7103,M105,2,6.5,60,RU,BAY TREE LANE,3 Wealden,Polegate,42701385,4b,1440U7103_/0005,0,316,783,19
99,432,U7649,M105,2,6.5,30,UU,OAKLEAF DRIVE,3 Wealden,Polegate,42701390,4b,1440U7649_/0010,0,6,205,19
99,433,U7267,M105,2,6.5,30,UU,BROOK STREET,3 Wealden,Polegate,42701452,4b,1440U7267_/0090,0,851,258,19
99,445,U7649,M105,2,6.5,30,UU,WINDSOR WAY,3 Wealden,Polegate,42701398,4b,1440U7649_/0090,0,1,918,19
99,454,U7133,M105,2,6.5,60,RU,PEVENSEY PARK ROAD,3 Wealden,Westham,42701078,4b,1440U7133_/0040,0,1,733,29
99,457,U7133,M105,2,6.5,60,RU,ST JOHNS DRIVE,3 Wealden,Westham,42702953,4b,1440U7133_/0010,0,871,321,29
99,459,U7101,M105,2,6.5,60,RU,FOORDS LANE,3 Wealden,Westham,42702367,4b,1440U7101_/0020,0,376,274,29
99,462,U7133,M105,2,6.5,60,RU,CASTLE VIEW GARDENS,3 Wealden,Westham,42702159,4b,1440U7133_/0030,0,996,336,29
99,462,U7267,M105,2,6.5,30,UU,VICTORIA ROAD,3 Wealden,Polegate,42701444,4b,1440U7267_/0060,0,1,891,19
99,523,U7223,M105,2,6.5,30,UU,DOVER ROAD,3 Wealden,Polegate,42701414,4b,1440U7223_/0030,0,1,444,19
99,635,U7649,M105,2,6.5,30,UU,GREENLEAF GARDENS,3 Wealden,Polegate,42701392,4b,1440U7649_/0030,0,996,585,19
99,677,U7101,M105,2,6.5,60,RU,MILTON STREET,3 Wealden,Westham,42702836,4b,1440U7101_/0010,0,296,748,29
99,1018,U7709,M105,2,6.5,60,RU,HANKHAM ROAD,3 Wealden,Westham,42702974,4b,1440U7709_/0010,0,216,112,29
99,1583,U7104,M105,2,6.5,60,RU,OTHAM COURT LANE,3 Wealden,Polegate,42701382,4b,1440U7104_/0006,0,1,792,19
99,1604,U7100,M105,2,6.5,60,RU,PEELINGS LANE,3 Wealden,Westham,42702367,4b,1440U7100_/0010,0,6,254,29
99,1610,U7102,M105,2,6.5,60,RU,SAYERLAND LANE,3 Wealden,Polegate,42701384,4b,1440U7102_/0020,0,1,67,19
99,1654,U7105,M105,2,6.5,60,RU,SHEPHAM LANE,3 Wealden,Westham,42703347,4b,1440U7105F/0015,0,46,759,19
99,136,U2145,M105,2,6.5,30,U,BURLINGTON ROAD,4 Eastbourne,Eastbourne,13200326,4b,1440U2145_/0030,561698,996,18,22
99,98,U2145,M105,2,6.5,30,U,ELMS ROAD,4 Eastbourne,Eastbourne,13200324,4b,1440U2145_/0020,561578,1,705,22
99,49,U9161,M104,2,6.5,30,U,BOLTON ROAD,4 Eastbourne,Eastbourne,13200441,2,1440U9161_/0010,561265,1,261,22
99,12,U9161,M104,1,6.5,30,U,BOLTON ROAD,4 Eastbourne,Eastbourne,13200441,2,1440U9161_/0020,561240,6,213,22
99,330,U9161,M104,1,7.2,30,U,PEVENSEY ROAD,4 Eastbourne,Eastbourne,13200299,2,1440U9161_/0030,561524,616,945,22
99,92.6,A2290,M102,2,8,30,A,Birch Roundabout,Eastbourne,Eastbourne,13200905,3a,1440A2290_/0017,562510,0,626,25
99,207.2,A2270B,M102,2,8,30,A,Crossways Roundabout,Eastbourne,Eastbourne,13200822,3a,1440A2270B/0035,559152,0,206,20
99,140.7,A259B,M102,2,8,30,A,Crumbles Roundabout,Eastbourne,Eastbourne,13200913,2,1440A259_B/0467,563777,0,667,26
99,116,A2021,M102,2,8,30,A,Rodmill Roundabout,Eastbourne,Eastbourne,13200593,3a,1440A2021_/0052,560040,0,977,21
99,119.7,A2040,M102,2,8,30,A,Upper Avenue Roundabout,Eastbourne,Eastbourne,13200366,3a,1440A2040_/0032,561219,5,692,23
99,209.2,A22B,M102,2,8,60,A,Shinewater Roundabout,Eastbourne,Eastbourne,13200957,2,1440A22__B/0960,561567,0,249,27
99,88,B2191B,M102,2,8,30,B,Priory Road Roundabout,Eastbourne,Eastbourne,13200938,3b,1440B2191B/0035,563180,220,989,28
99,74.6,B2104B,M102,2,8,30,B,Willingdon Roundabout,Eastbourne,Eastbourne,13200940,3b,1440B2104B/0033,562524,560,569,28
99,157.4,A2280,M102,2,8,60,A,Upperton Farm Roundabout,Eastbourne,Eastbourne,13200967,3a,1440A2280_/0015,560215,0,366,21
99,238.5,A259B,M102,2,8,30,A,Langney Roundabout,Eastbourne,Eastbourne,13200041,2,1440A259_B/0462,563141,725,550,25
99,104.3,A259B,M102,2,8,30,A,Martello Roundabout,Eastbourne,Eastbourne,13200969,3a,1440A259_B/0471,564075,965,313,26
99,62.9,A259B,M102,2,8,30,A,Station Roundabout,Eastbourne,Eastbourne,13200942,2,1440A259_B/0377,560851,255,937,22
99,107,A259B,M102,2,8,30,A,Memorial Roundabout,Eastbourne,Eastbourne,13200315,2,1440A259_B/0412,561223,0,32,22
99,131.1,A259B,M102,2,8,30,A,Seaside Roundabout,Eastbourne,Eastbourne,13200042,2,1440A259_B/0452,562680,5,90,25
99,73.5,B2104B,M102,2,8,30,B,Hide Hollow Roundabout,Eastbourne,Eastbourne,13200939,3b,1440B2104B/0015,562586,0,506,28
99,195.9,A2280,M102,2,8,60,A,Lottbridge Roundabout,Eastbourne,Eastbourne,13200651,3a,1440A22__B/0990,561340,995,872,27
99,161,A2280,M102,2,8,30,A,Broadwater Roundabout,Eastbourne,Eastbourne,13200966,3a,1440A2280_/0055,560641,0,27,20
99,157.3,A22T,M102,2,8,60,A,Dittons Road Roundabout South,Lewes,Westham,42702743,2,1440A22__T/0930,560335,600,311,19
99,71.1,B2247F,M102,2,8,60,B,Dittons Road Roundabout,Lewes,Westham,42702220,3b,1440B2247F/0030,561330,665,115,29
A272 at Hadlow Down To First Stream North of U7869 Riverside,1768,U7585,M105,2,6.5,60,RU,TINKERS LANE,3 Wealden,Hadlow Down,42700134,4b,1440U7585T/0010,0,66,136,16
ABBEY CLOSE,80,U5836,M105,2,6.5,30,UU,ABBEY CLOSE,1 Lewes,Peacehaven,23300342,4b,1440U5836_/0024,0,1,509,8
