SectionID,Chainage,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,Direction,StartCh,EndCh,Length,SECTION_LE,Network
1440U7584_/0010,138.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,138.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,139.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,139.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,139.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,139.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,140.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,140.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,140.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,140.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,141.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,141.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,20,20,6700.0,4b
1440U7584_/0010,141.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,141.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,141.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,142.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,142.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,142.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,143.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,143.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,143.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,143.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,144.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,144.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,144.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,144.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,145.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,145.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,145.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,145.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,146.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,146.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,146.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,147.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,147.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,147.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,147.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,148.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,148.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,148.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,149.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,149.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,149.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,149.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,150.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,150.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,150.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
1440U7584_/0010,150.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20,40,20,6700.0,4b
