SectionID,Chainage,200,400,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3600,3800,4000,Direction,StartCh,EndCh,Length,SECTION_LE,Network
1440U7711_/0010,366.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,366.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,367.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,367.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,367.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,367.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,367.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,368.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,368.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,368.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,368.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,368.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,369.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,369.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,369.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,369.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,369.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,370.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,370.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,370.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,370.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,370.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,371.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,371.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,371.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,371.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,371.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,372.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,372.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,372.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,372.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,372.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,373.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,373.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,373.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,373.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,373.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,374.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,374.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,374.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,374.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,374.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,375.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,375.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,375.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
1440U7711_/0010,375.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,20.0,40.0,20.0,105.0,4b
