Section_ID,Chainage,_1000,_2000,_3000,_4000,SectionID,Direction,StartCh,EndCh,Length
Section,930.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,931.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,932.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,933.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,934.0,0,0,0,0,1440U5060_/0010,R,780,800,20
Section,934.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,935.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,936.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,937.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,938.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,939.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,940.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,941.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,942.0,0,0,7,7,1440U5060_/0010,R,800,820,20
Section,943.0,0,0,7,7,1440U5060_/0010,R,800,820,20
Section,944.0,0,0,7,7,1440U5060_/0010,R,800,820,20
Section,945.0,0,0,7,7,1440U5060_/0010,R,800,820,20
Section,946.0,0,0,7,7,1440U5060_/0010,R,800,820,20
Section,947.0,0,0,7,7,1440U5060_/0010,R,800,820,20
Section,948.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,949.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,950.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,951.0,0,0,0,0,1440U5060_/0010,R,800,820,20
Section,952.0,0,0,4,4,1440U5060_/0010,R,800,820,20
Section,953.0,0,0,4,4,1440U5060_/0010,R,800,820,20
Section,954.0,0,0,4,4,1440U5060_/0010,R,800,820,20
Section,954.0,0,0,4,4,1440U5060_/0010,R,820,840,20
Section,955.0,0,0,4,4,1440U5060_/0010,R,820,840,20
Section,956.0,0,0,4,4,1440U5060_/0010,R,820,840,20
Section,957.0,0,0,4,4,1440U5060_/0010,R,820,840,20
Section,958.0,0,0,0,0,1440U5060_/0010,R,820,840,20
Section,959.0,0,0,0,0,1440U5060_/0010,R,820,840,20
Section,960.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,961.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,962.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,963.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,964.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,965.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,966.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,967.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,968.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,969.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,970.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,971.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,972.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,973.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,974.0,0,8,8,0,1440U5060_/0010,R,820,840,20
Section,974.0,0,8,8,0,1440U5060_/0010,R,840,860,20
Section,975.0,0,8,8,0,1440U5060_/0010,R,840,860,20
Section,976.0,0,8,8,0,1440U5060_/0010,R,840,860,20
Section,977.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,978.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,979.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,980.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,981.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,982.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,983.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,984.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,985.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,986.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,987.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,988.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,989.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,990.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,991.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,992.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,993.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,994.0,0,0,0,0,1440U5060_/0010,R,840,860,20
Section,994.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,995.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,996.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,997.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,998.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,999.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1000.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1001.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1002.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1003.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1004.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1005.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1006.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1007.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1008.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1009.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1010.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1011.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1012.0,0,0,0,0,1440U5060_/0010,R,860,880,20
Section,1013.0,0,8,0,0,1440U5060_/0010,R,860,880,20
Section,1014.0,0,8,0,0,1440U5060_/0010,R,860,880,20
Section,1014.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1015.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1016.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1017.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1018.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1019.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1020.0,0,8,0,0,1440U5060_/0010,R,880,900,20
Section,1021.0,0,8,0,17,1440U5060_/0010,R,880,900,20
Section,1022.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1023.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1024.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1025.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1026.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1027.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1028.0,16,0,0,17,1440U5060_/0010,R,880,900,20
Section,1029.0,0,0,0,0,1440U5060_/0010,R,880,900,20
Section,1030.0,6,6,0,0,1440U5060_/0010,R,880,900,20
Section,1031.0,6,6,0,0,1440U5060_/0010,R,880,900,20
Section,1032.0,6,6,0,0,1440U5060_/0010,R,880,900,20
Section,1033.0,6,6,0,0,1440U5060_/0010,R,880,900,20
Section,1034.0,6,6,0,0,1440U5060_/0010,R,880,900,20
Section,1034.0,6,6,0,0,1440U5060_/0010,R,900,920,20
Section,1035.0,6,6,0,0,1440U5060_/0010,R,900,920,20
Section,1036.0,6,6,0,0,1440U5060_/0010,R,900,920,20
Section,1037.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1038.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1039.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1040.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1041.0,8,8,8,8,1440U5060_/0010,R,900,920,20
Section,1042.0,8,8,8,8,1440U5060_/0010,R,900,920,20
Section,1043.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1044.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1045.0,8,8,8,8,1440U5060_/0010,R,900,920,20
Section,1046.0,8,8,8,8,1440U5060_/0010,R,900,920,20
Section,1047.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1048.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1049.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1050.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1051.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1052.0,8,8,8,8,1440U5060_/0010,R,900,920,20
Section,1053.0,8,8,8,8,1440U5060_/0010,R,900,920,20
Section,1054.0,0,0,0,0,1440U5060_/0010,R,900,920,20
Section,1054.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1055.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1056.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1057.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1058.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1059.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1060.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1061.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1062.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1063.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1064.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1065.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1066.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1067.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1068.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1069.0,0,0,0,0,1440U5060_/0010,R,920,940,20
Section,1070.0,6,0,0,0,1440U5060_/0010,R,920,940,20
Section,1071.0,6,0,0,0,1440U5060_/0010,R,920,940,20
Section,1072.0,6,0,0,0,1440U5060_/0010,R,920,940,20
Section,1073.0,6,0,0,0,1440U5060_/0010,R,920,940,20
Section,1074.0,6,0,0,0,1440U5060_/0010,R,920,940,20
Section,1074.0,6,0,0,0,1440U5060_/0010,R,940,960,20
Section,1075.0,6,0,0,0,1440U5060_/0010,R,940,960,20
Section,1076.0,6,0,0,0,1440U5060_/0010,R,940,960,20
Section,1077.0,6,0,0,0,1440U5060_/0010,R,940,960,20
Section,1078.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1079.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1080.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1081.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1082.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1083.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1084.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1085.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1086.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1087.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1088.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1089.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1090.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1091.0,0,8,8,0,1440U5060_/0010,R,940,960,20
Section,1092.0,0,0,0,0,1440U5060_/0010,R,940,960,20
Section,1093.0,0,0,0,0,1440U5060_/0010,R,940,960,20
Section,1094.0,0,0,0,0,1440U5060_/0010,R,940,960,20
Section,1094.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1095.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1096.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1097.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1098.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1099.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1100.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1101.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1102.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1103.0,0,0,0,0,1440U5060_/0010,R,960,980,20
Section,1104.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1105.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1106.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1107.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1108.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1109.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1110.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1111.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1112.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1113.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1114.0,18,0,0,0,1440U5060_/0010,R,960,980,20
Section,1114.0,18,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1115.0,18,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1116.0,18,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1117.0,18,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1118.0,18,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1119.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1120.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1121.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1122.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1123.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1124.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1125.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1126.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1127.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1128.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1129.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1130.0,0,0,0,0,1440U5060_/0010,R,980,1000,20
Section,1131.0,6,6,0,0,1440U5060_/0010,R,980,1000,20
Section,1132.0,6,6,0,0,1440U5060_/0010,R,980,1000,20
Section,1133.0,6,6,0,0,1440U5060_/0010,R,980,1000,20
Section,1134.0,6,6,0,0,1440U5060_/0010,R,980,1000,20
Section,1134.0,6,6,0,0,1440U5060_/0010,R,1000,1020,20
Section,1135.0,6,6,0,0,1440U5060_/0010,R,1000,1020,20
Section,1136.0,6,6,0,0,1440U5060_/0010,R,1000,1020,20
Section,1137.0,6,6,0,0,1440U5060_/0010,R,1000,1020,20
Section,1138.0,6,6,0,0,1440U5060_/0010,R,1000,1020,20
Section,1139.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1140.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1141.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1142.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1143.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1144.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1145.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1146.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1147.0,0,0,7,7,1440U5060_/0010,R,1000,1020,20
Section,1148.0,0,0,0,0,1440U5060_/0010,R,1000,1020,20
Section,1149.0,0,7,7,0,1440U5060_/0010,R,1000,1020,20
Section,1150.0,0,7,7,0,1440U5060_/0010,R,1000,1020,20
Section,1151.0,0,7,7,0,1440U5060_/0010,R,1000,1020,20
Section,1152.0,0,7,7,0,1440U5060_/0010,R,1000,1020,20
Section,1153.0,0,7,7,0,1440U5060_/0010,R,1000,1020,20
Section,1154.0,0,7,7,0,1440U5060_/0010,R,1000,1020,20
Section,1154.0,0,7,7,0,1440U5060_/0010,R,1020,1040,20
Section,1155.0,0,7,7,0,1440U5060_/0010,R,1020,1040,20
Section,1156.0,0,7,7,0,1440U5060_/0010,R,1020,1040,20
Section,1157.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1158.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1159.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1160.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1161.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1162.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1163.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1164.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1165.0,0,0,0,0,1440U5060_/0010,R,1020,1040,20
Section,1166.0,0,0,7,7,1440U5060_/0010,R,1020,1040,20
Section,1167.0,0,0,7,7,1440U5060_/0010,R,1020,1040,20
Section,1168.0,6,6,7,7,1440U5060_/0010,R,1020,1040,20
Section,1169.0,6,6,7,7,1440U5060_/0010,R,1020,1040,20
Section,1170.0,6,6,7,7,1440U5060_/0010,R,1020,1040,20
Section,1171.0,6,6,7,7,1440U5060_/0010,R,1020,1040,20
Section,1172.0,6,6,7,7,1440U5060_/0010,R,1020,1040,20
Section,1173.0,0,0,7,7,1440U5060_/0010,R,1020,1040,20
Section,1174.0,0,0,7,7,1440U5060_/0010,R,1020,1040,20
Section,1174.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1175.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1176.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1177.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1178.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1179.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1180.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1181.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1182.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1183.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1184.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1185.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1186.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1187.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1188.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1189.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1190.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1191.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1192.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1193.0,0,8,8,7,1440U5060_/0010,R,1040,1060,20
Section,1194.0,0,0,7,7,1440U5060_/0010,R,1040,1060,20
Section,1194.0,0,0,7,7,1440U5060_/0010,R,1060,1080,20
Section,1195.0,0,0,7,7,1440U5060_/0010,R,1060,1080,20
Section,1196.0,0,0,7,7,1440U5060_/0010,R,1060,1080,20
Section,1197.0,0,0,7,7,1440U5060_/0010,R,1060,1080,20
Section,1198.0,0,0,7,7,1440U5060_/0010,R,1060,1080,20
Section,1199.0,0,0,7,7,1440U5060_/0010,R,1060,1080,20
Section,1200.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1201.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1202.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1203.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1204.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1205.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1206.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1207.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1208.0,8,8,8,8,1440U5060_/0010,R,1060,1080,20
Section,1209.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1210.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1211.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1212.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1213.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1214.0,0,0,0,0,1440U5060_/0010,R,1060,1080,20
Section,1214.0,0,0,0,0,1440U5060_/0010,R,1080,1100,20
Section,1215.0,0,0,0,0,1440U5060_/0010,R,1080,1100,20
Section,1216.0,8,8,8,8,1440U5060_/0010,R,1080,1100,20
Section,1217.0,8,8,8,8,1440U5060_/0010,R,1080,1100,20
Section,1218.0,8,8,8,8,1440U5060_/0010,R,1080,1100,20
Section,1219.0,8,8,8,8,1440U5060_/0010,R,1080,1100,20
Section,1220.0,0,0,0,0,1440U5060_/0010,R,1080,1100,20
Section,1221.0,0,0,0,0,1440U5060_/0010,R,1080,1100,20
Section,1222.0,0,0,0,0,1440U5060_/0010,R,1080,1100,20
Section,1223.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1224.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1225.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1226.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1227.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1228.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1229.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1230.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1231.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1232.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1233.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1234.0,0,6,6,0,1440U5060_/0010,R,1080,1100,20
Section,1234.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1235.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1236.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1237.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1238.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1239.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1240.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1241.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1242.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1243.0,0,6,6,0,1440U5060_/0010,R,1100,1120,20
Section,1244.0,0,0,0,0,1440U5060_/0010,R,1100,1120,20
Section,1245.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1246.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1247.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1248.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1249.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1250.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1251.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1252.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1253.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1254.0,0,8,0,0,1440U5060_/0010,R,1100,1120,20
Section,1254.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1255.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1256.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1257.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1258.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1259.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1260.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1261.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1262.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1263.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1264.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1265.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1266.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1267.0,0,8,0,0,1440U5060_/0010,R,1120,1140,20
Section,1268.0,0,0,0,0,1440U5060_/0010,R,1120,1140,20
Section,1269.0,0,0,0,0,1440U5060_/0010,R,1120,1140,20
Section,1270.0,0,0,0,0,1440U5060_/0010,R,1120,1140,20
Section,1271.0,0,0,0,0,1440U5060_/0010,R,1120,1140,20
Section,1272.0,0,0,0,0,1440U5060_/0010,R,1120,1140,20
Section,1273.0,8,8,8,8,1440U5060_/0010,R,1120,1140,20
Section,1274.0,8,8,8,8,1440U5060_/0010,R,1120,1140,20
Section,1274.0,8,8,8,8,1440U5060_/0010,R,1140,1160,20
Section,1275.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1276.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1277.0,0,0,7,7,1440U5060_/0010,R,1140,1160,20
Section,1278.0,0,0,7,7,1440U5060_/0010,R,1140,1160,20
Section,1279.0,0,0,7,7,1440U5060_/0010,R,1140,1160,20
Section,1280.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1281.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1282.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1283.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1284.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1285.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1286.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1287.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1288.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1289.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1290.0,0,0,0,0,1440U5060_/0010,R,1140,1160,20
Section,1291.0,0,0,0,17,1440U5060_/0010,R,1140,1160,20
Section,1292.0,0,0,0,17,1440U5060_/0010,R,1140,1160,20
Section,1293.0,0,0,0,17,1440U5060_/0010,R,1140,1160,20
Section,1294.0,0,0,0,17,1440U5060_/0010,R,1140,1160,20
Section,1294.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1295.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1296.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1297.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1298.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1299.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1300.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1301.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1302.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1303.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1304.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1305.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1306.0,0,0,0,17,1440U5060_/0010,R,1160,1180,20
Section,1307.0,0,0,0,0,1440U5060_/0010,R,1160,1180,20
Section,1308.0,0,0,0,0,1440U5060_/0010,R,1160,1180,20
Section,1309.0,0,0,0,0,1440U5060_/0010,R,1160,1180,20
Section,1310.0,0,0,0,0,1440U5060_/0010,R,1160,1180,20
